speaker_id;filename;class_name;filepath;target
LA_0047;LA_E_4599311;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4599311.flac;1
LA_0008;LA_E_1025750;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_1025750.flac;1
LA_0086;LA_T_6684256;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_6684256.flac;0
LA_0090;LA_T_9883669;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_9883669.flac;1
LA_0069;LA_D_8892386;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_8892386.flac;1
LA_0039;LA_E_1225282;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_1225282.flac;1
LA_0015;LA_E_8624596;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8624596.flac;0
LA_0042;LA_E_1876011;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_1876011.flac;1
LA_0041;LA_E_3809279;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3809279.flac;1
LA_0086;LA_T_3050170;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_3050170.flac;0
LA_0070;LA_D_2910905;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_2910905.flac;1
LA_0086;LA_T_7702835;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_7702835.flac;0
LA_0084;LA_T_3120046;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_3120046.flac;1
LA_0021;LA_E_3145588;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3145588.flac;0
LA_0029;LA_E_9043648;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9043648.flac;1
LA_0063;LA_E_5899892;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_5899892.flac;0
LA_0020;LA_E_2995947;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_2995947.flac;1
LA_0026;LA_E_3486577;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3486577.flac;1
LA_0027;LA_E_3674864;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3674864.flac;1
LA_0051;LA_E_8926105;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8926105.flac;0
LA_0069;LA_D_3669523;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_3669523.flac;1
LA_0085;LA_T_1835931;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_1835931.flac;1
LA_0014;LA_E_7022574;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_7022574.flac;1
LA_0016;LA_E_3704961;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3704961.flac;0
LA_0074;LA_D_5406274;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_5406274.flac;1
LA_0072;LA_D_4813945;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_4813945.flac;1
LA_0015;LA_E_7416042;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_7416042.flac;1
LA_0034;LA_E_8474722;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8474722.flac;1
LA_0079;LA_T_7248227;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_7248227.flac;1
LA_0082;LA_T_2853321;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_2853321.flac;1
LA_0070;LA_D_5182745;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_5182745.flac;0
LA_0074;LA_D_9460592;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_9460592.flac;0
LA_0034;LA_E_9771579;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9771579.flac;1
LA_0065;LA_E_9069661;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9069661.flac;0
LA_0029;LA_E_2902240;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_2902240.flac;1
LA_0009;LA_E_4728212;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4728212.flac;1
LA_0018;LA_E_8531173;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8531173.flac;0
LA_0075;LA_D_2433669;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_2433669.flac;1
LA_0051;LA_E_6234775;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_6234775.flac;0
LA_0017;LA_E_6465970;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_6465970.flac;0
LA_0096;LA_T_9918657;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_9918657.flac;0
LA_0001;LA_E_9470258;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9470258.flac;0
LA_0055;LA_E_1260738;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_1260738.flac;0
LA_0070;LA_D_3042268;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_3042268.flac;1
LA_0027;LA_E_9560066;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9560066.flac;1
LA_0030;LA_E_5332024;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_5332024.flac;1
LA_0092;LA_T_9921685;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_9921685.flac;1
LA_0057;LA_E_3497087;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3497087.flac;0
LA_0027;LA_E_3545040;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3545040.flac;1
LA_0098;LA_T_3768404;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_3768404.flac;1
LA_0042;LA_E_5018253;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_5018253.flac;1
LA_0009;LA_E_8203627;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8203627.flac;0
LA_0022;LA_E_8688170;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8688170.flac;1
LA_0024;LA_E_4696020;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4696020.flac;0
LA_0076;LA_D_7901021;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_7901021.flac;0
LA_0085;LA_T_7757604;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_7757604.flac;1
LA_0039;LA_E_3707628;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3707628.flac;0
LA_0087;LA_T_3322290;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_3322290.flac;1
LA_0083;LA_T_6854929;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_6854929.flac;1
LA_0079;LA_T_2562689;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_2562689.flac;0
LA_0074;LA_D_4831370;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_4831370.flac;1
LA_0042;LA_E_8858636;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8858636.flac;1
LA_0074;LA_D_7089929;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_7089929.flac;0
LA_0012;LA_E_2296362;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_2296362.flac;0
LA_0078;LA_D_5732025;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_5732025.flac;1
LA_0019;LA_E_3850391;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3850391.flac;0
LA_0103;LA_D_6375526;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_6375526.flac;0
LA_0078;LA_D_5135638;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_5135638.flac;0
LA_0005;LA_E_5413922;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_5413922.flac;1
LA_0057;LA_E_4909157;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4909157.flac;0
LA_0095;LA_T_7795139;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_7795139.flac;0
LA_0077;LA_D_7529026;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_7529026.flac;1
LA_0071;LA_D_2255247;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_2255247.flac;0
LA_0041;LA_E_3762579;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3762579.flac;0
LA_0010;LA_E_1786636;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_1786636.flac;1
LA_0043;LA_E_3987562;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3987562.flac;0
LA_0095;LA_T_3221098;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_3221098.flac;1
LA_0045;LA_E_9918009;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9918009.flac;1
LA_0073;LA_D_5370145;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_5370145.flac;1
LA_0079;LA_T_1887242;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_1887242.flac;1
LA_0086;LA_T_2401003;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_2401003.flac;1
LA_0094;LA_T_4464373;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_4464373.flac;0
LA_0028;LA_E_3117704;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3117704.flac;1
LA_0073;LA_D_3018635;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_3018635.flac;0
LA_0073;LA_D_5838500;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_5838500.flac;1
LA_0022;LA_E_1015629;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_1015629.flac;0
LA_0078;LA_D_1727741;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_1727741.flac;1
LA_0040;LA_E_9912461;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9912461.flac;0
LA_0082;LA_T_6632006;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_6632006.flac;0
LA_0043;LA_E_7160013;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_7160013.flac;1
LA_0092;LA_T_7718199;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_7718199.flac;1
LA_0102;LA_D_6339881;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_6339881.flac;0
LA_0029;LA_E_3436072;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3436072.flac;0
LA_0024;LA_E_3677482;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3677482.flac;0
LA_0018;LA_E_2927492;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_2927492.flac;1
LA_0058;LA_E_8108581;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8108581.flac;0
LA_0101;LA_D_3776414;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_3776414.flac;0
LA_0077;LA_D_1756267;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_1756267.flac;1
LA_0004;LA_E_4369115;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4369115.flac;1
LA_0034;LA_E_8862568;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8862568.flac;0
LA_0087;LA_T_9048719;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_9048719.flac;1
LA_0033;LA_E_1954569;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_1954569.flac;1
LA_0003;LA_E_4508021;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4508021.flac;0
LA_0074;LA_D_3882685;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_3882685.flac;1
LA_0022;LA_E_5166927;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_5166927.flac;0
LA_0084;LA_T_9273149;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_9273149.flac;1
LA_0022;LA_E_4834627;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4834627.flac;1
LA_0045;LA_E_9114661;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9114661.flac;1
LA_0080;LA_T_1388337;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_1388337.flac;1
LA_0085;LA_T_2829414;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_2829414.flac;0
LA_0034;LA_E_4248814;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_4248814.flac;0
LA_0033;LA_E_8306401;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8306401.flac;1
LA_0029;LA_E_2850739;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_2850739.flac;0
LA_0087;LA_T_4564655;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_4564655.flac;1
LA_0039;LA_E_8973590;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8973590.flac;0
LA_0093;LA_T_5988636;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_5988636.flac;0
LA_0101;LA_D_2026367;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_2026367.flac;0
LA_0073;LA_D_2417651;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_2417651.flac;1
LA_0011;LA_E_6337357;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_6337357.flac;0
LA_0094;LA_T_6141004;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_6141004.flac;1
LA_0044;LA_E_8011507;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8011507.flac;1
LA_0077;LA_D_9725525;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_9725525.flac;1
LA_0013;LA_E_9500644;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9500644.flac;1
LA_0006;LA_E_3715000;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3715000.flac;1
LA_0083;LA_T_9789122;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_9789122.flac;1
LA_0072;LA_D_2916024;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_2916024.flac;0
LA_0076;LA_D_3496584;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_3496584.flac;1
LA_0087;LA_T_2202252;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_2202252.flac;0
LA_0027;LA_E_8699067;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8699067.flac;1
LA_0047;LA_E_3859120;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3859120.flac;1
LA_0049;LA_E_7563039;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_7563039.flac;0
LA_0014;LA_E_8093422;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_8093422.flac;1
LA_0074;LA_D_1419364;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_1419364.flac;1
LA_0063;LA_E_3154071;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3154071.flac;0
LA_0001;LA_E_7775633;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_7775633.flac;1
LA_0088;LA_T_5063688;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_5063688.flac;1
LA_0093;LA_T_4112194;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_4112194.flac;0
LA_0101;LA_D_8089175;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_8089175.flac;0
LA_0077;LA_D_5835377;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_5835377.flac;0
LA_0060;LA_E_3616578;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_3616578.flac;0
LA_0074;LA_D_9897452;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_9897452.flac;0
LA_0047;LA_E_9197172;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_9197172.flac;1
LA_0041;LA_E_2397374;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_2397374.flac;1
LA_0108;LA_D_2590726;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_dev\flac\LA_D_2590726.flac;0
LA_0016;LA_E_7251010;bonafide;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_eval\flac\LA_E_7251010.flac;0
LA_0087;LA_T_1683541;spoof;D:\sem 7\Bismillah Skripsi\Voice Recog\Data\ASVSPOOF 2019\LA\ASVspoof2019_LA_train\flac\LA_T_1683541.flac;1
